user_id,game,hours,appid,release_date,bayesian_rating,hours_category
86055705,SteamWorld Dig,0.3,252410,2013-12-05,8.830431320638084,1
86055705,Gunpoint,0.3,206190,2013-06-03,9.480008243788156,1
86055705,0RBITALIS,0.3,278440,2015-05-28,7.165852931763058,1
86055705,Hack 'n' Slash,0.2,246070,2014-09-09,6.480600501786137,1
86055705,ROCKETSROCKETSROCKETS,0.2,289760,2015-05-01,7.36490675601364,1
86055705,Always Sometimes Monsters,0.1,274310,2014-05-21,7.399766437831342,1
86055705,Element4l,0.1,235820,2013-05-24,7.550671807998269,1
86055705,Closure,0.1,72000,2012-09-07,7.733637322099474,1
184584285,Rust,82.0,252490,2018-02-08,8.036439592674043,9
184584285,Unturned,2.7,304930,2017-07-07,9.02148176943351,2
198722652,Garry's Mod,277.0,4000,2006-11-29,9.56002696846028,10
198722652,All Is Dust,1.6,373330,2015-06-26,5.7372427619150645,2
198722652,Source Filmmaker,1.3,1840,2012-07-10,9.162892637597336,2
198722652,Double Action Boogaloo,1.1,317360,2014-10-23,8.993718816170869,2
198722652,Gear Up,1.0,214420,2015-01-28,7.381832795595304,2
198722652,Navy Field 2  Conqueror of the Ocean,0.7,338540,2015-03-05,5.801922470748881,1
198722652,Robocraft,0.6,301520,2017-08-24,7.216301005642246,1
198722652,Trove,0.3,304050,2015-07-09,7.762700165469118,1
204493190,Toribash,1.8,248570,2014-05-16,8.62835148203981,2
204493190,Unturned,1.1,304930,2017-07-07,9.02148176943351,2
204493190,Fistful of Frags,0.2,265630,2014-05-09,8.998662576795823,1
204493190,Heroes & Generals,0.1,227940,2016-10-18,6.57462978343847,1
20914736,Dota 2,188.0,570,2013-07-09,8.58536608425643,9
20914736,Counter-Strike Source,2.3,240,2004-11-01,9.527581778692817,2
78560022,Defense Grid The Awakening,15.1,18500,2008-12-08,9.00892362185448,5
78560022,RUSH,2.2,38720,2010-12-03,8.069010269151018,2
78560022,RUSH,2.2,844040,2018-07-13,7.237059554896276,2
78560022,Jamestown,1.7,94200,2011-06-08,8.62672666376082,2
78560022,Amnesia The Dark Descent,1.7,57300,2010-09-08,9.317336818210553,2
78560022,The Ball,1.5,35460,2010-10-26,7.258194329877707,2
78560022,Killing Floor,1.5,1250,2009-05-14,9.4797599115753,2
78560022,NightSky,1.5,99700,2011-03-01,7.834720687373466,2
78560022,Portal,1.4,400,2007-10-10,9.73636544950651,2
78560022,The Wonderful End of the World,0.6,15500,2008-07-17,7.249639501530024,1
78560022,Shank,0.4,6120,2010-10-25,8.20246705932101,1
78560022,Toki Tori,0.2,38700,2010-01-28,8.15347738182638,1
78560022,BIT.TRIP BEAT,0.1,63700,2010-11-02,7.530271332883264,1
231959681,Dota 2,211.0,570,2013-07-09,8.58536608425643,10
58057627,Counter-Strike Global Offensive,557.0,730,2012-08-21,8.6789093143997,10
58057627,Counter-Strike Source,217.0,240,2004-11-01,9.527581778692817,10
58057627,Garry's Mod,61.0,4000,2006-11-29,9.56002696846028,8
58057627,PAYDAY 2,44.0,218620,2013-08-13,8.44786301336718,7
58057627,METAL GEAR SOLID V THE PHANTOM PAIN,35.0,287700,2015-09-01,8.817187736990798,7
58057627,Call of Duty Modern Warfare 2,31.0,10180,2009-11-11,9.068244759645708,7
58057627,Torchlight II,26.0,200710,2012-09-20,9.353060121014773,7
58057627,Team Fortress 2,22.0,440,2007-10-10,9.376149734398636,6
58057627,Hitman Absolution,22.0,203140,2012-11-19,8.95276980464618,6
58057627,Grand Theft Auto V,21.0,271590,2015-04-13,7.025986263826763,6
58057627,Call of Duty Black Ops,18.4,42700,2010-11-08,8.733444173778205,5
58057627,Left 4 Dead 2,16.8,550,2009-11-19,9.664749799642676,5
58057627,Game Dev Tycoon,12.4,239820,2013-08-29,9.406391185043807,4
58057627,The Elder Scrolls V Skyrim,9.3,72850,2011-11-10,9.396484228151447,3
58057627,Rocket League,9.2,252950,2015-07-07,9.16555018776791,3
58057627,Trials Evolution Gold Edition,8.4,220160,2013-03-21,7.4509734310379505,3
58057627,Insurgency,6.7,222880,2014-01-22,9.03855385954432,3
58057627,Peggle Nights,5.3,3540,2008-10-15,7.692984787265447,3
58057627,The Forest,4.2,242760,2018-04-30,9.234604676961636,2
58057627,Democracy 3,3.6,245470,2013-10-14,7.33967190263375,2
58057627,Alan Wake,2.4,108710,2012-02-16,9.0473223218285,2
58057627,Peggle Deluxe,2.3,3480,2007-03-06,8.27158296049568,2
58057627,Fallout 3,2.0,22300,2008-10-28,7.792915141948377,2
58057627,Fistful of Frags,2.0,265630,2014-05-09,8.998662576795823,2
58057627,Dishonored,1.8,205100,2012-10-11,9.634903648809985,2
58057627,Portal,1.1,400,2007-10-10,9.73636544950651,2
58057627,Prison Architect,0.6,233450,2015-10-06,9.251933915355474,1
58057627,Peggle Extreme,0.5,3483,2007-09-11,7.956249322132992,1
58057627,Call of Duty 2,0.5,2630,2006-10-13,8.500622524100558,1
58057627,Hotline Miami,0.4,219150,2012-10-23,9.677169220827516,1
58057627,Grand Theft Auto Vice City,0.4,12110,2011-01-10,9.016655381727572,1
58057627,DiRT Rally,0.3,310560,2015-12-07,8.668200068673622,1
58057627,Tribes Ascend,0.3,17080,2012-06-27,7.787636120048229,1
58057627,Arma 2,0.2,33900,2009-06-29,7.8676127638664255,1
58057627,Arma 2 Operation Arrowhead,0.1,33930,2010-06-29,9.086378057069895,1
119310413,Garry's Mod,10.0,4000,2006-11-29,9.56002696846028,4
119310413,Mirror's Edge,4.2,17410,2009-01-14,8.746296682776991,2
119310413,Saints Row The Third,4.0,55230,2011-11-17,9.535882769345044,2
119310413,Team Fortress 2,3.2,440,2007-10-10,9.376149734398636,2
119310413,Cry of Fear,3.0,223710,2013-04-25,8.504588349565786,2
119310413,Left 4 Dead 2,2.7,550,2009-11-19,9.664749799642676,2
119310413,Trials Evolution Gold Edition,2.4,220160,2013-03-21,7.4509734310379505,2
119310413,The Elder Scrolls V Skyrim,2.1,72850,2011-11-10,9.396484228151447,2
119310413,Arma 2,1.4,33900,2009-06-29,7.8676127638664255,2
119310413,PAYDAY The Heist,1.2,24240,2011-10-20,9.250046760036174,2
119310413,Tomb Raider Legend,0.9,7000,2007-03-29,8.106551121212902,1
119310413,The Binding of Isaac,0.8,113200,2011-09-28,9.51057445478315,1
119310413,McPixel,0.8,220860,2012-09-25,8.06582247910103,1
119310413,Grand Theft Auto IV,0.8,12210,2008-12-02,6.51991292236859,1
119310413,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,0.7,218060,2013-02-26,8.59916024220679,1
119310413,LIMBO,0.6,48000,2011-08-02,9.302033784352304,1
119310413,PlanetSide 2,0.5,218230,2012-11-20,8.197526668288575,1
206512772,Dota 2,2.3,570,2013-07-09,8.58536608425643,2
49372322,Mafia II,72.0,50130,2011-03-22,9.36222985996335,8
141141039,TrackMania Valley,99.0,243360,2013-07-04,7.293273451611254,9
267136496,Counter-Strike Global Offensive,375.0,730,2012-08-21,8.6789093143997,10
33506449,Counter-Strike,11.8,10,2000-11-01,9.714523142130636,4
298088734,Dota 2,120.0,570,2013-07-09,8.58536608425643,9
127298726,F1 2012,0.8,208500,2012-09-19,8.158543953207252,1
182352880,Dota 2,9.0,570,2013-07-09,8.58536608425643,3
173899197,Garry's Mod,3.2,4000,2006-11-29,9.56002696846028,2
173899197,Counter-Strike Source,0.1,240,2004-11-01,9.527581778692817,1
293312087,Castle Crashers,64.0,204360,2012-09-26,9.550109181706404,8
293312087,Unturned,5.3,304930,2017-07-07,9.02148176943351,3
293312087,Team Fortress 2,2.1,440,2007-10-10,9.376149734398636,2
299212897,BLOCKADE 3D,1.4,302830,2014-12-19,5.831347828741094,2
299212897,Robocraft,0.2,301520,2017-08-24,7.216301005642246,1
165609158,F1 2012,1.2,208500,2012-09-19,8.158543953207252,2
114167965,Dota 2,2.4,570,2013-07-09,8.58536608425643,2
166224568,Team Fortress 2,129.0,440,2007-10-10,9.376149734398636,9
166224568,Robocraft,56.0,301520,2017-08-24,7.216301005642246,8
166224568,War Thunder,52.0,236390,2013-08-15,7.90058298924064,8
166224568,Heroes & Generals,49.0,227940,2016-10-18,6.57462978343847,7
166224568,Men of War Assault Squad 2,17.6,244450,2014-05-15,8.378875726792446,5
166224568,LEGO Worlds,13.5,332310,2017-03-07,7.620887085518238,4
166224568,Navy Field 2  Conqueror of the Ocean,4.7,338540,2015-03-05,5.801922470748881,2
166224568,ARK Survival Evolved,4.4,346110,2017-08-27,6.854637930648531,2
166224568,Half-Life 2,3.7,220,2004-11-16,9.613454436280367,2
166224568,Dota 2,2.2,570,2013-07-09,8.58536608425643,2
166224568,Half-Life 2 Lost Coast,0.8,340,2005-10-27,8.295626934377921,1
166224568,PlanetSide 2,0.4,218230,2012-11-20,8.197526668288575,1
242343035,Dota 2,0.9,570,2013-07-09,8.58536608425643,1
240277855,Dota 2,3.9,570,2013-07-09,8.58536608425643,2
54507379,The Binding of Isaac Rebirth,168.0,250900,2014-11-04,9.711910864572886,9
54507379,DARK SOULS II,114.0,236430,2014-04-25,8.816338714540436,9
54507379,Darkest Dungeon,70.0,262060,2016-01-19,8.56818404516053,8
54507379,This War of Mine,25.0,282070,2014-11-14,9.428484280945842,7
54507379,Rogue Legacy,19.7,241600,2013-06-27,9.198806613328957,5
54507379,Magicka,19.0,42910,2011-01-25,9.040988418177246,5
54507379,Dungeon of the Endless,11.0,249050,2014-10-27,8.562070723540874,4
54507379,The Binding of Isaac,10.9,113200,2011-09-28,9.51057445478315,4
54507379,Full Mojo Rampage,8.5,225280,2014-05-08,7.816820220676146,3
54507379,Dishonored,4.9,205100,2012-10-11,9.634903648809985,2
54507379,Divekick,2.2,244730,2013-08-20,7.881130811072068,2
54507379,Left 4 Dead 2,1.4,550,2009-11-19,9.664749799642676,2
183593307,Dota 2,16.9,570,2013-07-09,8.58536608425643,5
89005236,Killing Floor,1499.0,1250,2009-05-14,9.4797599115753,10
89005236,Killing Floor 2,503.0,232090,2016-11-18,8.765650918145198,10
89005236,DOOM 3,24.0,9050,2007-08-03,8.289374767316165,6
89005236,Dungeon Siege,19.9,39190,2011-04-05,7.334865734776523,5
89005236,Half-Life,16.1,70,1998-11-08,9.51904917346135,5
89005236,Half-Life Opposing Force,8.8,50,1999-11-01,9.06064086375803,3
89005236,Half-Life Blue Shift,6.8,130,2001-06-01,8.595416440689153,3
169254022,Dota 2,2.8,570,2013-07-09,8.58536608425643,2
169254022,Team Fortress 2,0.5,440,2007-10-10,9.376149734398636,1
293188300,Robocraft,32.0,301520,2017-08-24,7.216301005642246,7
182780973,Dota 2,2.6,570,2013-07-09,8.58536608425643,2
196543616,Dota 2,1234.0,570,2013-07-09,8.58536608425643,10
87223060,Team Fortress 2,61.0,440,2007-10-10,9.376149734398636,8
303398143,Dota 2,23.0,570,2013-07-09,8.58536608425643,6
163533808,Dota 2,23.0,570,2013-07-09,8.58536608425643,6
214472043,Hitman Absolution,3.5,203140,2012-11-19,8.95276980464618,2
189921721,Counter-Strike Global Offensive,86.0,730,2012-08-21,8.6789093143997,9
16990576,Counter-Strike Source,0.2,240,2004-11-01,9.527581778692817,1
145980974,Dota 2,123.0,570,2013-07-09,8.58536608425643,9
3449240,ArcheAge,618.0,304030,2015-03-26,5.4583212304206015,10
3449240,Team Fortress 2,254.0,440,2007-10-10,9.376149734398636,10
3449240,Arma 3,168.0,107410,2013-09-12,8.916387549224176,9
3449240,Counter-Strike Source,142.0,240,2004-11-01,9.527581778692817,9
3449240,Path of Exile,114.0,238960,2013-10-23,9.181081400631912,9
3449240,Battlefield Bad Company 2,107.0,24960,2010-03-02,8.501505091741116,9
3449240,Sid Meier's Civilization V,90.0,8930,2010-09-23,9.564744410000078,9
3449240,Counter-Strike Global Offensive,74.0,730,2012-08-21,8.6789093143997,8
3449240,Left 4 Dead,53.0,500,2008-11-17,9.356535122593066,8
3449240,Arma 2,50.0,33900,2009-06-29,7.8676127638664255,8
3449240,Left 4 Dead 2,43.0,550,2009-11-19,9.664749799642676,7
3449240,Grand Theft Auto IV,20.0,12210,2008-12-02,6.51991292236859,6
3449240,Orcs Must Die!,17.3,102600,2011-10-11,9.22213509444418,5
3449240,Arma 2 Operation Arrowhead,16.3,33930,2010-06-29,9.086378057069895,5
3449240,Mount & Blade Warband,15.3,48700,2010-03-31,9.677279415880609,5
3449240,FTL Faster Than Light,13.9,212680,2012-09-14,9.565745656007348,4
3449240,The Elder Scrolls V Skyrim,11.6,72850,2011-11-10,9.396484228151447,4
3449240,Cities Skylines,8.7,255710,2015-03-10,9.15058594684467,3
3449240,Robocraft,5.4,301520,2017-08-24,7.216301005642246,3
3449240,Portal 2,5.2,620,2011-04-18,9.84170445843356,3
3449240,Terraria,4.6,105600,2011-05-16,9.692259988934437,2
3449240,Castle Story,3.8,227860,2017-08-17,5.6922138809878,2
3449240,Frozen Synapse,2.3,98200,2011-05-26,7.863303959567619,2
3449240,Section 8 Prejudice,2.1,97100,2011-05-04,7.364045382497009,2
3449240,RUNNING WITH RIFLES,1.9,270150,2015-04-02,8.486953107070317,2
3449240,Reus,1.6,222730,2013-05-16,7.783350815325694,2
3449240,Company of Heroes 2,1.5,231430,2013-06-25,7.295943315863395,2
3449240,Portal,1.1,400,2007-10-10,9.73636544950651,2
3449240,RUSH,1.0,38720,2010-12-03,8.069010269151018,2
3449240,RUSH,1.0,844040,2018-07-13,7.237059554896276,2
3449240,Surgeon Simulator,1.0,233720,2013-04-19,8.135547163954714,2
3449240,Braid,0.8,26800,2009-04-10,9.099214910237626,1
3449240,Just Cause 2,0.7,8190,2010-03-23,9.060619392154424,1
3449240,EverQuest II,0.7,201230,2011-12-07,7.202199066363376,1
3449240,Batman Arkham Origins,0.6,209000,2013-10-24,8.459890948488681,1
3449240,Scribblenauts Unlimited,0.4,218680,2013-02-15,8.896035045687045,1
3449240,World of Goo,0.4,22000,2008-10-13,8.81104533091867,1
3449240,The Stanley Parable,0.4,221910,2013-10-17,9.103250896759668,1
3449240,EDGE,0.4,38740,2011-08-11,8.392789240065023,1
3449240,Call of Duty Black Ops,0.4,42700,2010-11-08,8.733444173778205,1
3449240,LIMBO,0.3,48000,2011-08-02,9.302033784352304,1
293600797,Stonehearth,5.0,253250,2018-07-25,7.473336989494904,3
293600797,Counter-Strike Global Offensive,2.5,730,2012-08-21,8.6789093143997,2
293600797,AdVenture Capitalist,1.4,346900,2015-03-30,8.874586144760334,2
293600797,Creativerse,0.2,280790,2017-05-08,7.9169279742401635,1
293600797,Unturned,0.2,304930,2017-07-07,9.02148176943351,1
213359499,Dota 2,1.9,570,2013-07-09,8.58536608425643,2
114872913,Team Fortress 2,2.2,440,2007-10-10,9.376149734398636,2
66255019,The Elder Scrolls V Skyrim,226.0,72850,2011-11-10,9.396484228151447,10
66255019,Baldur's Gate II Enhanced Edition,139.0,257350,2013-11-15,8.184053830191388,9
66255019,The Witcher 3 Wild Hunt,84.0,292030,2015-05-18,9.753801155513152,9
66255019,XCOM Enemy Unknown,82.0,200510,2012-10-11,9.39417927910977,9
66255019,The Witcher 2 Assassins of Kings Enhanced Edition,66.0,20920,2012-04-16,8.806096179492807,8
66255019,Fallout 4,65.0,377160,2015-11-09,7.08705536808554,8
66255019,Blood Bowl Chaos Edition,62.0,216890,2012-10-11,7.600909714650381,8
66255019,Pillars of Eternity,58.0,291650,2015-03-26,8.506635786613815,8
66255019,FINAL FANTASY VII,43.0,39140,2013-07-04,9.11376464061908,7
66255019,Fallout New Vegas,37.0,22380,2010-10-21,9.508545821696693,7
66255019,Icewind Dale Enhanced Edition,30.0,321800,2014-10-30,7.706379181830597,7
66255019,Overlord II,29.0,12810,2009-06-24,8.205686423524622,7
66255019,Dragon Age Origins - Ultimate Edition,24.0,47810,2010-10-29,9.002357647600686,6
66255019,FTL Faster Than Light,21.0,212680,2012-09-14,9.565745656007348,6
66255019,Guild of Dungeoneering,19.7,317820,2015-07-14,7.330196130797572,5
66255019,Age of Wonders III,19.7,226840,2014-03-31,7.833727799646525,5
66255019,The Bureau XCOM Declassified,17.3,65930,2013-08-22,6.971995601031703,5
66255019,FINAL FANTASY VIII,15.5,39150,2013-12-05,8.575502909317036,5
66255019,Grey Goo,15.0,290790,2015-01-23,6.86784016222847,5
66255019,Plague Inc Evolved,13.6,246620,2016-02-18,9.22284693238376,4
66255019,Total War ROME II - Emperor Edition,13.6,214950,2013-09-02,7.038853602605818,4
66255019,Tomb Raider,12.7,203160,2013-03-04,9.549798090670876,4
66255019,Prison Architect,10.6,233450,2015-10-06,9.251933915355474,4
66255019,BioShock Infinite,10.5,8870,2013-03-25,9.503896496514816,4
66255019,Dungeon of the Endless,9.6,249050,2014-10-27,8.562070723540874,3
66255019,Democracy 3,8.9,245470,2013-10-14,7.33967190263375,3
66255019,Sid Meier's Civilization V,8.9,8930,2010-09-23,9.564744410000078,3
66255019,Torchlight II,7.3,200710,2012-09-20,9.353060121014773,3
66255019,Portal 2,7.3,620,2011-04-18,9.84170445843356,3
66255019,Risen,6.7,40300,2009-10-02,8.350653845226887,3
66255019,EVE Online,6.4,8500,2010-12-15,7.428977462028615,3
66255019,Machinarium,5.4,40700,2009-10-16,9.117505657401528,3
66255019,Galactic Civilizations II Ultimate Edition,5.1,202200,2011-12-02,7.314883170728663,3
66255019,Blood Bowl 2,4.8,236690,2015-09-22,7.155562461334261,2
66255019,Warhammer End Times - Vermintide,4.6,235540,2015-10-23,7.90863161274145,2
66255019,StarDrive,4.4,220660,2013-04-26,5.679209862040713,2
66255019,Portal,3.8,400,2007-10-10,9.73636544950651,2
66255019,Mordheim City of the Damned,2.6,276810,2015-11-19,6.94793964644404,2
66255019,The Stanley Parable,2.0,221910,2013-10-17,9.103250896759668,2
66255019,Cities Skylines,1.8,255710,2015-03-10,9.15058594684467,2
66255019,Magicka,1.5,42910,2011-01-25,9.040988418177246,2
66255019,ARK Survival Evolved,1.0,346110,2017-08-27,6.854637930648531,2
66255019,Antichamber,0.9,219890,2013-01-31,9.318389587069628,1
66255019,Her Story,0.5,368370,2015-06-24,8.653957876593111,1
66255019,Mirror's Edge,0.4,17410,2009-01-14,8.746296682776991,1
66255019,Necronomicon The Dawning of Darkness,0.3,302390,2014-07-11,6.826833118158314,1
66255019,Risen 3 - Titan Lords,0.2,249230,2014-08-13,7.085220295208897,1
112474535,Team Fortress 2,5.5,440,2007-10-10,9.376149734398636,3
39037163,Team Fortress 2,1124.0,440,2007-10-10,9.376149734398636,10
39037163,Garry's Mod,536.0,4000,2006-11-29,9.56002696846028,10
39037163,Sid Meier's Civilization V,269.0,8930,2010-09-23,9.564744410000078,10
39037163,The Binding of Isaac Rebirth,204.0,250900,2014-11-04,9.711910864572886,10
39037163,Warframe,127.0,230410,2013-03-25,9.168857912365231,9
39037163,Borderlands 2,95.0,49520,2012-09-20,9.275188684679849,9
39037163,Counter-Strike Global Offensive,95.0,730,2012-08-21,8.6789093143997,9
39037163,Fallout New Vegas,95.0,22380,2010-10-21,9.508545821696693,9
39037163,Fallout 4,94.0,377160,2015-11-09,7.08705536808554,9
39037163,The Binding of Isaac,73.0,113200,2011-09-28,9.51057445478315,8
39037163,Terraria,64.0,105600,2011-05-16,9.692259988934437,8
39037163,XCOM Enemy Unknown,63.0,200510,2012-10-11,9.39417927910977,8
39037163,Grand Theft Auto V,63.0,271590,2015-04-13,7.025986263826763,8
39037163,Saints Row The Third,53.0,55230,2011-11-17,9.535882769345044,8
39037163,Tabletop Simulator,42.0,286160,2015-06-05,9.262689933539304,7
39037163,Left 4 Dead 2,37.0,550,2009-11-19,9.664749799642676,7
39037163,Saints Row IV,29.0,206420,2013-08-22,9.121785219686569,7
39037163,Overlord Raising Hell,28.0,12710,2009-11-12,8.11441077636953,7
39037163,Scribblenauts Unlimited,28.0,218680,2013-02-15,8.896035045687045,7
39037163,Counter-Strike Source,27.0,240,2004-11-01,9.527581778692817,7
39037163,Baldur's Gate Enhanced Edition,26.0,228280,2013-01-16,8.290253100267515,7
39037163,Tales from the Borderlands,26.0,330830,2014-11-25,9.3579908668934,7
39037163,BioShock Infinite,25.0,8870,2013-03-25,9.503896496514816,7
39037163,Quantum Conundrum,24.0,200010,2012-06-21,7.85401033000069,6
39037163,Neverwinter,19.9,109600,2013-12-05,7.74512663405498,5
39037163,Dead Rising 2 Off the Record,19.4,45770,2011-10-11,7.572963717798724,5
39037163,Half-Life 2,18.6,220,2004-11-16,9.613454436280367,5
39037163,Killing Floor,17.6,1250,2009-05-14,9.4797599115753,5
39037163,South Park The Stick of Truth,16.1,213670,2014-03-06,9.669355509770458,5
39037163,Rust,14.5,252490,2018-02-08,8.036439592674043,4
39037163,FTL Faster Than Light,12.8,212680,2012-09-14,9.565745656007348,4
39037163,The Elder Scrolls V Skyrim,11.2,72850,2011-11-10,9.396484228151447,4
39037163,Portal 2,10.8,620,2011-04-18,9.84170445843356,4
39037163,Call of Duty Black Ops,10.7,42700,2010-11-08,8.733444173778205,4
39037163,Worms Clan Wars,8.6,233840,2013-08-15,7.421266912069226,3
39037163,The Wolf Among Us,7.9,250320,2013-10-11,9.62238513923306,3
39037163,Half-Life 2 Episode Two,5.9,420,2007-10-10,9.34087794998822,3
39037163,Battlefield Bad Company 2,4.5,24960,2010-03-02,8.501505091741116,2
39037163,Nidhogg,4.3,94400,2014-01-13,8.518042122675514,2
39037163,Reign Of Kings,4.2,344760,2015-12-15,5.850169866877378,2
39037163,Just Cause 2 Multiplayer Mod,3.5,259080,2013-12-16,9.008326538103788,2
39037163,Call of Duty World at War,3.4,10090,2008-11-18,9.179421559884188,2
39037163,How to Survive,3.3,250400,2014-08-29,8.170455468801064,2
39037163,Overlord II,3.1,12810,2009-06-24,8.205686423524622,2
39037163,Overlord,3.0,11450,2009-11-12,8.737442305199075,2
39037163,Half-Life 2 Episode One,2.9,380,2006-06-01,9.104422406464082,2
39037163,Castle Crashers,2.8,204360,2012-09-26,9.550109181706404,2
39037163,Arma 2 Operation Arrowhead,2.6,33930,2010-06-29,9.086378057069895,2
39037163,Contagion,2.2,238430,2013-10-25,7.168656915851224,2
39037163,Fingered,1.9,384360,2015-08-18,7.307689569484915,2
39037163,Shower With Your Dad Simulator 2015 Do You Still Shower With Your Dad,1.5,359050,2015-09-02,9.22261190401398,2
39037163,Survarium,1.5,355840,2015-04-02,5.257774128960071,2
39037163,Portal,0.7,400,2007-10-10,9.73636544950651,1
39037163,The Forest,0.2,242760,2018-04-30,9.234604676961636,1
39037163,12 Labours of Hercules,0.2,342580,2015-03-23,8.664376186630985,1
55426012,DARK SOULS II,213.0,236430,2014-04-25,8.816338714540436,10
55426012,Dungeon Defenders,174.0,65800,2011-10-18,9.004388482652693,9
55426012,Kerbal Space Program,111.0,220200,2015-04-27,9.010184067136604,9
55426012,War Thunder,109.0,236390,2013-08-15,7.90058298924064,9
55426012,Left 4 Dead 2,87.0,550,2009-11-19,9.664749799642676,9
55426012,PAYDAY 2,85.0,218620,2013-08-13,8.44786301336718,9
55426012,The Witcher 2 Assassins of Kings Enhanced Edition,82.0,20920,2012-04-16,8.806096179492807,9
55426012,Battlefield Bad Company 2,80.0,24960,2010-03-02,8.501505091741116,9
55426012,Divinity II Developer's Cut,59.0,219780,2012-10-29,7.846065346586802,8
55426012,Killing Floor,59.0,1250,2009-05-14,9.4797599115753,8
55426012,Dragon Age Origins,55.0,17450,2009-11-05,8.967838326169646,8
55426012,Borderlands 2,50.0,49520,2012-09-20,9.275188684679849,8
55426012,Portal 2,38.0,620,2011-04-18,9.84170445843356,7
55426012,Dungeon Defenders II,35.0,236110,2017-06-20,7.371330782995569,7
55426012,Fallout New Vegas,24.0,22380,2010-10-21,9.508545821696693,6
55426012,Warframe,24.0,230410,2013-03-25,9.168857912365231,6
55426012,Counter-Strike Global Offensive,22.0,730,2012-08-21,8.6789093143997,6
55426012,Legend of Grimrock,22.0,207170,2012-04-11,8.95921055551047,6
55426012,PlanetSide 2,19.7,218230,2012-11-20,8.197526668288575,5
55426012,FTL Faster Than Light,19.3,212680,2012-09-14,9.565745656007348,5
55426012,Sanctum,19.2,91600,2011-04-15,8.418578803479331,5
55426012,Eets Munchies,18.4,214550,2014-03-11,7.4069772717531315,5
55426012,Terraria,15.2,105600,2011-05-16,9.692259988934437,5
55426012,Halo Spartan Assault,15.1,277430,2014-04-04,7.793517297278436,5
55426012,Torchlight II,14.8,200710,2012-09-20,9.353060121014773,4
55426012,Beat Hazard,14.5,49600,2010-04-15,9.139779606667616,4
55426012,SpeedRunners,13.0,207140,2016-04-19,9.23427140324804,4
55426012,Rogue Legacy,12.2,241600,2013-06-27,9.198806613328957,4
55426012,Magicka,12.1,42910,2011-01-25,9.040988418177246,4
55426012,Saints Row The Third,11.7,55230,2011-11-17,9.535882769345044,4
55426012,Mount Your Friends,10.7,296470,2014-07-29,9.143531132901458,4
55426012,Half-Life 2,10.3,220,2004-11-16,9.613454436280367,4
55426012,Batman Arkham Origins,10.2,209000,2013-10-24,8.459890948488681,4
55426012,Sacred 3,8.0,247950,2014-07-31,3.620490941417824,3
55426012,Alan Wake,7.5,108710,2012-02-16,9.0473223218285,3
55426012,Bastion,6.9,107100,2011-08-16,9.521782000044,3
55426012,The Elder Scrolls V Skyrim,6.4,72850,2011-11-10,9.396484228151447,3
55426012,Half-Life 2 Episode Two,6.3,420,2007-10-10,9.34087794998822,3
55426012,Mirror's Edge,6.3,17410,2009-01-14,8.746296682776991,3
55426012,F.E.A.R. 2 Project Origin,5.8,16450,2009-02-12,8.288178395762918,3
55426012,Deus Ex Human Revolution - Director's Cut,5.8,238010,2013-10-25,8.980524166922548,3
55426012,The Binding of Isaac,5.7,113200,2011-09-28,9.51057445478315,3
55426012,Company of Heroes Tales of Valor,5.4,20540,2009-04-08,8.312998891372997,3
55426012,Portal,5.0,400,2007-10-10,9.73636544950651,3
55426012,Sanctum 2,5.0,210770,2013-05-15,8.852866623311014,3
55426012,Dishonored,4.8,205100,2012-10-11,9.634903648809985,2
55426012,Natural Selection 2,4.5,4920,2012-10-30,8.33599019437364,2
55426012,Crysis,4.5,17300,2008-09-17,8.104796919960402,2
55426012,Just Cause 2,4.3,8190,2010-03-23,9.060619392154424,2
55426012,BattleBlock Theater,3.8,238460,2014-05-15,9.67176042725304,2
55426012,Lords Of The Fallen,3.7,265300,2014-10-28,6.08710259404951,2
55426012,Max Payne 3,3.4,204100,2012-05-31,8.26257795258966,2
55426012,Psychonauts,3.3,3830,2006-10-11,9.187530921279167,2
55426012,The Forest,3.2,242760,2018-04-30,9.234604676961636,2
55426012,Half-Life 2 Episode One,3.2,380,2006-06-01,9.104422406464082,2
55426012,Alien Swarm,2.8,630,2010-07-19,9.34292832636516,2
55426012,E.Y.E Divine Cybermancy,2.8,91700,2011-07-29,8.096317804082098,2
55426012,Cave Story+,2.5,200900,2011-11-22,9.122114578218564,2
55426012,Scribblenauts Unlimited,2.2,218680,2013-02-15,8.896035045687045,2
55426012,Unturned,2.1,304930,2017-07-07,9.02148176943351,2
55426012,FEZ,1.8,224760,2013-05-01,9.003155868217178,2
55426012,LIMBO,1.5,48000,2011-08-02,9.302033784352304,2
55426012,Amnesia The Dark Descent,1.4,57300,2010-09-08,9.317336818210553,2
55426012,Red Faction Armageddon,1.4,55110,2011-06-09,7.237706281573006,2
55426012,Dead Space,1.1,17470,2009-01-09,8.77593857992991,2
55426012,Burnout Paradise The Ultimate Box,1.1,24740,2009-03-12,8.526243164826802,2
55426012,Dota 2,1.0,570,2013-07-09,8.58536608425643,2
55426012,The Stanley Parable,1.0,221910,2013-10-17,9.103250896759668,2
55426012,Project Zomboid,1.0,108600,2013-11-08,8.600322434782658,2
55426012,Xenonauts,0.9,223830,2014-06-16,8.31177638664613,1
